task,PPnr,conjunction_single,match_mismatch,trial,accuracy,reaction_time
no_gap,RDuNzuDT2Ly6aYo,sing,m,sim_sing_m,1,0.64
no_gap,RDuNzuDT2Ly6aYo,sing,mm,sim_sing_mm,1,1.362
no_gap,RDuNzuDT2Ly6aYo,sing,mm,sim_sing_mm,1,0.855
no_gap,RDuNzuDT2Ly6aYo,sing,m,sim_sing_m,1,1.107
no_gap,RDuNzuDT2Ly6aYo,sing,m,sim_sing_m,1,0.935
no_gap,RDuNzuDT2Ly6aYo,sing,mm,sim_sing_mm,1,0.909
no_gap,RDuNzuDT2Ly6aYo,sing,mm,sim_sing_mm,1,1.46
no_gap,RDuNzuDT2Ly6aYo,sing,m,sim_sing_m,1,1.344
no_gap,RDuNzuDT2Ly6aYo,sing,m,sim_sing_m,1,0.767
no_gap,RDuNzuDT2Ly6aYo,sing,mm,sim_sing_mm,1,1.789
no_gap,RDuNzuDT2Ly6aYo,sing,mm,sim_sing_mm,1,1.099
no_gap,REj3yOyXSRu4rHj,conj,m,sim_conj_m,1,0.672
no_gap,REj3yOyXSRu4rHj,conj,m,sim_conj_m,1,0.275
no_gap,REj3yOyXSRu4rHj,conj,mm,sim_conj_mm,1,0.402
no_gap,REj3yOyXSRu4rHj,conj,mm,sim_conj_mm,1,0.514
no_gap,REj3yOyXSRu4rHj,conj,m,sim_conj_m,1,0.427
no_gap,REj3yOyXSRu4rHj,conj,m,sim_conj_m,1,0.285
no_gap,REj3yOyXSRu4rHj,conj,mm,sim_conj_mm,1,0.713
no_gap,REj3yOyXSRu4rHj,conj,mm,sim_conj_mm,1,0.534
no_gap,REj3yOyXSRu4rHj,conj,m,sim_conj_m,1,0.74
no_gap,REj3yOyXSRu4rHj,conj,m,sim_conj_m,1,0.378
no_gap,REj3yOyXSRu4rHj,conj,mm,sim_conj_mm,1,0.511
no_gap,REj3yOyXSRu4rHj,conj,mm,sim_conj_mm,0,0.412
no_gap,REj3yOyXSRu4rHj,conj,m,sim_conj_m,1,0.433
no_gap,REj3yOyXSRu4rHj,conj,m,sim_conj_m,1,0.31
no_gap,REj3yOyXSRu4rHj,conj,mm,sim_conj_mm,1,0.497
no_gap,REj3yOyXSRu4rHj,conj,mm,sim_conj_mm,1,0.309
no_gap,REj3yOyXSRu4rHj,sing,m,sim_sing_m,1,0.332
no_gap,REj3yOyXSRu4rHj,sing,m,sim_sing_m,1,0.497
no_gap,REj3yOyXSRu4rHj,sing,mm,sim_sing_mm,1,0.5
no_gap,REj3yOyXSRu4rHj,sing,mm,sim_sing_mm,1,0.919
no_gap,REj3yOyXSRu4rHj,sing,m,sim_sing_m,1,0.498
no_gap,REj3yOyXSRu4rHj,sing,m,sim_sing_m,1,1.095
no_gap,REj3yOyXSRu4rHj,sing,mm,sim_sing_mm,1,0.418
no_gap,REj3yOyXSRu4rHj,sing,mm,sim_sing_mm,1,0.599
no_gap,REj3yOyXSRu4rHj,sing,m,sim_sing_m,1,0.315
no_gap,REj3yOyXSRu4rHj,sing,m,sim_sing_m,1,1.179
no_gap,REj3yOyXSRu4rHj,sing,mm,sim_sing_mm,1,0.669
no_gap,REj3yOyXSRu4rHj,sing,mm,sim_sing_mm,1,0.677
no_gap,REj3yOyXSRu4rHj,sing,m,sim_sing_m,1,0.499
no_gap,REj3yOyXSRu4rHj,sing,m,sim_sing_m,1,0.399
no_gap,REj3yOyXSRu4rHj,sing,mm,sim_sing_mm,1,0.467
no_gap,REj3yOyXSRu4rHj,sing,mm,sim_sing_mm,1,0.658
no_gap,ReK9C4dUWMG5UoE,conj,m,sim_conj_m,1,0.555
no_gap,ReK9C4dUWMG5UoE,conj,m,sim_conj_m,1,0.465
no_gap,ReK9C4dUWMG5UoE,conj,mm,sim_conj_mm,1,0.777
no_gap,ReK9C4dUWMG5UoE,conj,mm,sim_conj_mm,1,0.491
no_gap,ReK9C4dUWMG5UoE,conj,m,sim_conj_m,1,0.695
no_gap,ReK9C4dUWMG5UoE,conj,m,sim_conj_m,1,0.809
no_gap,ReK9C4dUWMG5UoE,conj,mm,sim_conj_mm,1,0.468
no_gap,ReK9C4dUWMG5UoE,conj,mm,sim_conj_mm,1,0.51
no_gap,ReK9C4dUWMG5UoE,conj,m,sim_conj_m,1,0.395
no_gap,ReK9C4dUWMG5UoE,conj,m,sim_conj_m,1,0.507
no_gap,ReK9C4dUWMG5UoE,conj,mm,sim_conj_mm,1,0.617
no_gap,ReK9C4dUWMG5UoE,conj,mm,sim_conj_mm,1,0.542
no_gap,ReK9C4dUWMG5UoE,conj,m,sim_conj_m,1,0.653
no_gap,ReK9C4dUWMG5UoE,conj,m,sim_conj_m,1,0.494
no_gap,ReK9C4dUWMG5UoE,conj,mm,sim_conj_mm,1,0.45
no_gap,ReK9C4dUWMG5UoE,conj,mm,sim_conj_mm,1,0.467
no_gap,ReK9C4dUWMG5UoE,sing,m,sim_sing_m,1,0.55
no_gap,ReK9C4dUWMG5UoE,sing,m,sim_sing_m,1,0.421
no_gap,ReK9C4dUWMG5UoE,sing,mm,sim_sing_mm,1,0.994
no_gap,ReK9C4dUWMG5UoE,sing,mm,sim_sing_mm,1,0.645
no_gap,ReK9C4dUWMG5UoE,sing,m,sim_sing_m,1,0.416
no_gap,ReK9C4dUWMG5UoE,sing,m,sim_sing_m,1,0.431
no_gap,ReK9C4dUWMG5UoE,sing,mm,sim_sing_mm,1,1.122
no_gap,ReK9C4dUWMG5UoE,sing,mm,sim_sing_mm,1,0.483
no_gap,ReK9C4dUWMG5UoE,sing,m,sim_sing_m,1,0.401
no_gap,ReK9C4dUWMG5UoE,sing,m,sim_sing_m,1,0.45
no_gap,ReK9C4dUWMG5UoE,sing,mm,sim_sing_mm,1,0.49
no_gap,ReK9C4dUWMG5UoE,sing,mm,sim_sing_mm,1,0.941
no_gap,ReK9C4dUWMG5UoE,sing,m,sim_sing_m,1,0.592
no_gap,ReK9C4dUWMG5UoE,sing,m,sim_sing_m,1,0.575
no_gap,ReK9C4dUWMG5UoE,sing,mm,sim_sing_mm,1,1.003
no_gap,ReK9C4dUWMG5UoE,sing,mm,sim_sing_mm,1,0.495
no_gap,Rerta2V92H4drrE,conj,m,sim_conj_m,1,1.138
no_gap,Rerta2V92H4drrE,conj,m,sim_conj_m,1,1.329
no_gap,Rerta2V92H4drrE,conj,mm,sim_conj_mm,0,1.338
no_gap,Rerta2V92H4drrE,conj,mm,sim_conj_mm,1,1.595
no_gap,Rerta2V92H4drrE,conj,m,sim_conj_m,1,1.04
no_gap,Rerta2V92H4drrE,conj,m,sim_conj_m,1,0.628
no_gap,Rerta2V92H4drrE,conj,mm,sim_conj_mm,1,0.78
no_gap,Rerta2V92H4drrE,conj,mm,sim_conj_mm,1,1.431
no_gap,Rerta2V92H4drrE,conj,m,sim_conj_m,1,1.922
no_gap,Rerta2V92H4drrE,conj,m,sim_conj_m,1,0.622
no_gap,Rerta2V92H4drrE,conj,mm,sim_conj_mm,1,1.401
no_gap,Rerta2V92H4drrE,conj,mm,sim_conj_mm,1,0.674
no_gap,Rerta2V92H4drrE,conj,m,sim_conj_m,1,0.004
no_gap,Rerta2V92H4drrE,conj,m,sim_conj_m,1,1.141
no_gap,Rerta2V92H4drrE,conj,mm,sim_conj_mm,1,1.991
no_gap,Rerta2V92H4drrE,conj,mm,sim_conj_mm,1,7.751
no_gap,Rerta2V92H4drrE,sing,m,sim_sing_m,0,5.036
no_gap,Rerta2V92H4drrE,sing,m,sim_sing_m,0,0.3
no_gap,Rerta2V92H4drrE,sing,mm,sim_sing_mm,1,1.642
no_gap,Rerta2V92H4drrE,sing,mm,sim_sing_mm,1,22.991
no_gap,Rerta2V92H4drrE,sing,m,sim_sing_m,0,52.691
no_gap,Rerta2V92H4drrE,sing,m,sim_sing_m,0,0.829
no_gap,Rerta2V92H4drrE,sing,mm,sim_sing_mm,1,1.221
no_gap,Rerta2V92H4drrE,sing,mm,sim_sing_mm,1,1.281
no_gap,Rerta2V92H4drrE,sing,m,sim_sing_m,1,2.63
no_gap,Rerta2V92H4drrE,sing,m,sim_sing_m,0,9.332
no_gap,Rerta2V92H4drrE,sing,mm,sim_sing_mm,1,6.486
no_gap,Rerta2V92H4drrE,sing,mm,sim_sing_mm,1,3.528
no_gap,Rerta2V92H4drrE,sing,m,sim_sing_m,1,1.352
no_gap,Rerta2V92H4drrE,sing,m,sim_sing_m,0,1.531
no_gap,Rerta2V92H4drrE,sing,mm,sim_sing_mm,1,1.867
no_gap,Rerta2V92H4drrE,sing,mm,sim_sing_mm,1,0.031
no_gap,Rex76BKICzdLpi3,conj,m,sim_conj_m,1,1.012
no_gap,Rex76BKICzdLpi3,conj,m,sim_conj_m,1,0.742
no_gap,Rex76BKICzdLpi3,conj,mm,sim_conj_mm,1,0.898
no_gap,Rex76BKICzdLpi3,conj,mm,sim_conj_mm,1,1.044
no_gap,Rex76BKICzdLpi3,conj,m,sim_conj_m,1,0.662
no_gap,Rex76BKICzdLpi3,conj,m,sim_conj_m,1,0.885
no_gap,Rex76BKICzdLpi3,conj,mm,sim_conj_mm,1,0.628
no_gap,Rex76BKICzdLpi3,conj,mm,sim_conj_mm,1,1.063
no_gap,Rex76BKICzdLpi3,conj,m,sim_conj_m,1,0.713
no_gap,Rex76BKICzdLpi3,conj,m,sim_conj_m,1,0.689
no_gap,Rex76BKICzdLpi3,conj,mm,sim_conj_mm,1,0.812
no_gap,Rex76BKICzdLpi3,conj,mm,sim_conj_mm,1,1.009
no_gap,Rex76BKICzdLpi3,conj,m,sim_conj_m,1,0.957
no_gap,Rex76BKICzdLpi3,conj,m,sim_conj_m,1,0.863
no_gap,Rex76BKICzdLpi3,conj,mm,sim_conj_mm,1,0.998
no_gap,Rex76BKICzdLpi3,conj,mm,sim_conj_mm,1,0.851
no_gap,Rex76BKICzdLpi3,sing,m,sim_sing_m,1,0.919
no_gap,Rex76BKICzdLpi3,sing,m,sim_sing_m,1,1.598
no_gap,Rex76BKICzdLpi3,sing,mm,sim_sing_mm,1,1.234
no_gap,Rex76BKICzdLpi3,sing,mm,sim_sing_mm,1,0.827
no_gap,Rex76BKICzdLpi3,sing,m,sim_sing_m,1,1.396
no_gap,Rex76BKICzdLpi3,sing,m,sim_sing_m,1,0.884
no_gap,Rex76BKICzdLpi3,sing,mm,sim_sing_mm,1,1.372
no_gap,Rex76BKICzdLpi3,sing,mm,sim_sing_mm,1,0.729
no_gap,Rex76BKICzdLpi3,sing,m,sim_sing_m,1,0.998
no_gap,Rex76BKICzdLpi3,sing,m,sim_sing_m,1,0.979
no_gap,Rex76BKICzdLpi3,sing,mm,sim_sing_mm,1,1.37
no_gap,Rex76BKICzdLpi3,sing,mm,sim_sing_mm,1,1.423
no_gap,Rex76BKICzdLpi3,sing,m,sim_sing_m,1,1.013
no_gap,Rex76BKICzdLpi3,sing,m,sim_sing_m,1,0.936
no_gap,Rex76BKICzdLpi3,sing,mm,sim_sing_mm,1,0.956
no_gap,Rex76BKICzdLpi3,sing,mm,sim_sing_mm,1,1.369
no_gap,RflJVVkbxzk1i5c,conj,m,sim_conj_m,1,0.519
no_gap,RflJVVkbxzk1i5c,conj,m,sim_conj_m,1,0.586
no_gap,RflJVVkbxzk1i5c,conj,mm,sim_conj_mm,1,0.548
no_gap,RflJVVkbxzk1i5c,conj,mm,sim_conj_mm,1,0.492
no_gap,RflJVVkbxzk1i5c,conj,m,sim_conj_m,1,0.509
no_gap,RflJVVkbxzk1i5c,conj,m,sim_conj_m,1,0.438
no_gap,RflJVVkbxzk1i5c,conj,mm,sim_conj_mm,1,0.452
no_gap,RflJVVkbxzk1i5c,conj,mm,sim_conj_mm,1,0.592
no_gap,RflJVVkbxzk1i5c,conj,m,sim_conj_m,1,0.44
no_gap,RflJVVkbxzk1i5c,conj,m,sim_conj_m,1,0.593
no_gap,RflJVVkbxzk1i5c,conj,mm,sim_conj_mm,1,0.427
no_gap,RflJVVkbxzk1i5c,conj,mm,sim_conj_mm,1,0.703
no_gap,RflJVVkbxzk1i5c,conj,m,sim_conj_m,1,0.606
no_gap,RflJVVkbxzk1i5c,conj,m,sim_conj_m,1,0.487
no_gap,RflJVVkbxzk1i5c,conj,mm,sim_conj_mm,1,0.532
no_gap,RflJVVkbxzk1i5c,conj,mm,sim_conj_mm,1,0.486
no_gap,RflJVVkbxzk1i5c,sing,m,sim_sing_m,1,0.762
no_gap,RflJVVkbxzk1i5c,sing,m,sim_sing_m,1,1.359
no_gap,RflJVVkbxzk1i5c,sing,mm,sim_sing_mm,1,0.896
no_gap,RflJVVkbxzk1i5c,sing,mm,sim_sing_mm,1,0.707
no_gap,RflJVVkbxzk1i5c,sing,m,sim_sing_m,1,0.796
no_gap,RflJVVkbxzk1i5c,sing,m,sim_sing_m,1,0.641
no_gap,RflJVVkbxzk1i5c,sing,mm,sim_sing_mm,1,0.844
no_gap,RflJVVkbxzk1i5c,sing,mm,sim_sing_mm,1,0.685
no_gap,RflJVVkbxzk1i5c,sing,m,sim_sing_m,1,0.647
no_gap,RflJVVkbxzk1i5c,sing,m,sim_sing_m,1,0.495
no_gap,RflJVVkbxzk1i5c,sing,mm,sim_sing_mm,1,0.51
no_gap,RflJVVkbxzk1i5c,sing,mm,sim_sing_mm,1,0.53
no_gap,RflJVVkbxzk1i5c,sing,m,sim_sing_m,1,0.799
no_gap,RflJVVkbxzk1i5c,sing,m,sim_sing_m,1,0.431
no_gap,RflJVVkbxzk1i5c,sing,mm,sim_sing_mm,1,1.152
no_gap,RflJVVkbxzk1i5c,sing,mm,sim_sing_mm,1,0.823
no_gap,Rg6KjG4gA3vEJF7,conj,m,sim_conj_m,1,0.404
no_gap,Rg6KjG4gA3vEJF7,conj,m,sim_conj_m,1,1.004
no_gap,Rg6KjG4gA3vEJF7,conj,mm,sim_conj_mm,1,1.319
no_gap,Rg6KjG4gA3vEJF7,conj,mm,sim_conj_mm,1,1.624
no_gap,Rg6KjG4gA3vEJF7,conj,m,sim_conj_m,1,1.6
no_gap,Rg6KjG4gA3vEJF7,conj,m,sim_conj_m,1,0.674
no_gap,Rg6KjG4gA3vEJF7,conj,mm,sim_conj_mm,1,0.961
no_gap,Rg6KjG4gA3vEJF7,conj,mm,sim_conj_mm,1,2.533
no_gap,Rg6KjG4gA3vEJF7,conj,m,sim_conj_m,1,1.056
no_gap,Rg6KjG4gA3vEJF7,conj,m,sim_conj_m,1,1.097
no_gap,Rg6KjG4gA3vEJF7,conj,mm,sim_conj_mm,1,1.213
no_gap,Rg6KjG4gA3vEJF7,conj,mm,sim_conj_mm,1,0.543
no_gap,Rg6KjG4gA3vEJF7,conj,m,sim_conj_m,1,0.849
no_gap,Rg6KjG4gA3vEJF7,conj,m,sim_conj_m,1,0.752
no_gap,Rg6KjG4gA3vEJF7,conj,mm,sim_conj_mm,1,0.611
no_gap,Rg6KjG4gA3vEJF7,conj,mm,sim_conj_mm,0,0.946
no_gap,Rg6KjG4gA3vEJF7,sing,m,sim_sing_m,1,0.703
no_gap,Rg6KjG4gA3vEJF7,sing,m,sim_sing_m,1,0.772
no_gap,Rg6KjG4gA3vEJF7,sing,mm,sim_sing_mm,1,0.463
no_gap,Rg6KjG4gA3vEJF7,sing,mm,sim_sing_mm,1,0.932
no_gap,Rg6KjG4gA3vEJF7,sing,m,sim_sing_m,1,1.255
no_gap,Rg6KjG4gA3vEJF7,sing,m,sim_sing_m,1,0.747
no_gap,Rg6KjG4gA3vEJF7,sing,mm,sim_sing_mm,1,0.493
no_gap,Rg6KjG4gA3vEJF7,sing,mm,sim_sing_mm,1,1.028
no_gap,Rg6KjG4gA3vEJF7,sing,m,sim_sing_m,1,0.94
no_gap,Rg6KjG4gA3vEJF7,sing,m,sim_sing_m,1,1.255
no_gap,Rg6KjG4gA3vEJF7,sing,mm,sim_sing_mm,1,0.844
no_gap,Rg6KjG4gA3vEJF7,sing,mm,sim_sing_mm,1,1.868
no_gap,Rg6KjG4gA3vEJF7,sing,m,sim_sing_m,1,0.474
no_gap,Rg6KjG4gA3vEJF7,sing,m,sim_sing_m,1,0.973
no_gap,Rg6KjG4gA3vEJF7,sing,mm,sim_sing_mm,1,1.533
no_gap,Rg6KjG4gA3vEJF7,sing,mm,sim_sing_mm,1,0.452
no_gap,RgHKNsWNE1ugMUa,conj,m,sim_conj_m,1,0.778
no_gap,RgHKNsWNE1ugMUa,conj,m,sim_conj_m,1,1.324
no_gap,RgHKNsWNE1ugMUa,conj,mm,sim_conj_mm,1,1.075
no_gap,RgHKNsWNE1ugMUa,conj,mm,sim_conj_mm,1,1.001
no_gap,RgHKNsWNE1ugMUa,conj,m,sim_conj_m,1,1.2
no_gap,RgHKNsWNE1ugMUa,conj,m,sim_conj_m,1,0.799
no_gap,RgHKNsWNE1ugMUa,conj,mm,sim_conj_mm,1,0.688
no_gap,RgHKNsWNE1ugMUa,conj,mm,sim_conj_mm,1,1.104
no_gap,RgHKNsWNE1ugMUa,conj,m,sim_conj_m,1,1.601
no_gap,RgHKNsWNE1ugMUa,conj,m,sim_conj_m,1,0.65
no_gap,RgHKNsWNE1ugMUa,conj,mm,sim_conj_mm,1,1.042
no_gap,RgHKNsWNE1ugMUa,conj,mm,sim_conj_mm,1,1.086
no_gap,RgHKNsWNE1ugMUa,conj,m,sim_conj_m,1,1.104
no_gap,RgHKNsWNE1ugMUa,conj,m,sim_conj_m,1,1.419
no_gap,RgHKNsWNE1ugMUa,conj,mm,sim_conj_mm,1,2.269
no_gap,RgHKNsWNE1ugMUa,conj,mm,sim_conj_mm,1,0.972
no_gap,RgHKNsWNE1ugMUa,sing,m,sim_sing_m,1,1.204
no_gap,RgHKNsWNE1ugMUa,sing,m,sim_sing_m,1,1.388
no_gap,RgHKNsWNE1ugMUa,sing,mm,sim_sing_mm,1,1.489
no_gap,RgHKNsWNE1ugMUa,sing,mm,sim_sing_mm,1,1.34
no_gap,RgHKNsWNE1ugMUa,sing,m,sim_sing_m,1,1.518
no_gap,RgHKNsWNE1ugMUa,sing,m,sim_sing_m,1,1.622
no_gap,RgHKNsWNE1ugMUa,sing,mm,sim_sing_mm,1,1.217
no_gap,RgHKNsWNE1ugMUa,sing,mm,sim_sing_mm,0,1.707
no_gap,RgHKNsWNE1ugMUa,sing,m,sim_sing_m,1,1.876
no_gap,RgHKNsWNE1ugMUa,sing,m,sim_sing_m,1,1.282
no_gap,RgHKNsWNE1ugMUa,sing,mm,sim_sing_mm,1,1.256
no_gap,RgHKNsWNE1ugMUa,sing,mm,sim_sing_mm,1,1.619
no_gap,RgHKNsWNE1ugMUa,sing,m,sim_sing_m,1,1.218
no_gap,RgHKNsWNE1ugMUa,sing,m,sim_sing_m,1,1.305
no_gap,RgHKNsWNE1ugMUa,sing,mm,sim_sing_mm,1,1.062
no_gap,RgHKNsWNE1ugMUa,sing,mm,sim_sing_mm,0,1.122
no_gap,RHkLtKPGeWEXFwg,conj,m,sim_conj_m,1,0.948
no_gap,RHkLtKPGeWEXFwg,conj,m,sim_conj_m,1,0.847
no_gap,RHkLtKPGeWEXFwg,conj,mm,sim_conj_mm,1,0.627
no_gap,RHkLtKPGeWEXFwg,conj,mm,sim_conj_mm,1,0.615
no_gap,RHkLtKPGeWEXFwg,conj,m,sim_conj_m,1,0.766
no_gap,RHkLtKPGeWEXFwg,conj,m,sim_conj_m,1,0.974
no_gap,RHkLtKPGeWEXFwg,conj,mm,sim_conj_mm,1,0.869
no_gap,RHkLtKPGeWEXFwg,conj,mm,sim_conj_mm,1,0.607
no_gap,RHkLtKPGeWEXFwg,conj,m,sim_conj_m,1,0.724
no_gap,RHkLtKPGeWEXFwg,conj,m,sim_conj_m,1,1.113
no_gap,RHkLtKPGeWEXFwg,conj,mm,sim_conj_mm,1,0.83
no_gap,RHkLtKPGeWEXFwg,conj,mm,sim_conj_mm,1,0.792
no_gap,RHkLtKPGeWEXFwg,conj,m,sim_conj_m,1,1.099
no_gap,RHkLtKPGeWEXFwg,conj,m,sim_conj_m,1,0.774
no_gap,RHkLtKPGeWEXFwg,conj,mm,sim_conj_mm,1,0.817
no_gap,RHkLtKPGeWEXFwg,conj,mm,sim_conj_mm,1,0.852
no_gap,RHkLtKPGeWEXFwg,sing,m,sim_sing_m,1,1.318
no_gap,RHkLtKPGeWEXFwg,sing,m,sim_sing_m,1,0.695
no_gap,RHkLtKPGeWEXFwg,sing,mm,sim_sing_mm,1,1.054
no_gap,RHkLtKPGeWEXFwg,sing,mm,sim_sing_mm,1,1.41
no_gap,RHkLtKPGeWEXFwg,sing,m,sim_sing_m,1,0.636
no_gap,RHkLtKPGeWEXFwg,sing,m,sim_sing_m,1,0.82
no_gap,RHkLtKPGeWEXFwg,sing,mm,sim_sing_mm,1,1.137
no_gap,RHkLtKPGeWEXFwg,sing,mm,sim_sing_mm,1,2.7
no_gap,RHkLtKPGeWEXFwg,sing,m,sim_sing_m,1,0.953
no_gap,RHkLtKPGeWEXFwg,sing,m,sim_sing_m,1,1.009
no_gap,RHkLtKPGeWEXFwg,sing,mm,sim_sing_mm,1,0.869
no_gap,RHkLtKPGeWEXFwg,sing,mm,sim_sing_mm,1,0.782
no_gap,RHkLtKPGeWEXFwg,sing,m,sim_sing_m,1,1.016
no_gap,RHkLtKPGeWEXFwg,sing,m,sim_sing_m,1,1.049
no_gap,RHkLtKPGeWEXFwg,sing,mm,sim_sing_mm,1,1.128
no_gap,RHkLtKPGeWEXFwg,sing,mm,sim_sing_mm,1,0.891
no_gap,RHpZbLVjg7CUvTk,conj,m,sim_conj_m,1,1.326
no_gap,RHpZbLVjg7CUvTk,conj,m,sim_conj_m,1,0.972
no_gap,RHpZbLVjg7CUvTk,conj,mm,sim_conj_mm,1,1.014
no_gap,RHpZbLVjg7CUvTk,conj,mm,sim_conj_mm,1,0.837
no_gap,RHpZbLVjg7CUvTk,conj,m,sim_conj_m,1,0.972
no_gap,RHpZbLVjg7CUvTk,conj,m,sim_conj_m,0,0.623
no_gap,RHpZbLVjg7CUvTk,conj,mm,sim_conj_mm,1,0.873
no_gap,RHpZbLVjg7CUvTk,conj,mm,sim_conj_mm,1,1.107
no_gap,RHpZbLVjg7CUvTk,conj,m,sim_conj_m,1,1.031
no_gap,RHpZbLVjg7CUvTk,conj,m,sim_conj_m,1,1.07
no_gap,RHpZbLVjg7CUvTk,conj,mm,sim_conj_mm,1,0.59
no_gap,RHpZbLVjg7CUvTk,conj,mm,sim_conj_mm,1,1.341
no_gap,RHpZbLVjg7CUvTk,conj,m,sim_conj_m,1,0.566
no_gap,RHpZbLVjg7CUvTk,conj,m,sim_conj_m,1,0.599
no_gap,RHpZbLVjg7CUvTk,conj,mm,sim_conj_mm,1,1.112
no_gap,RHpZbLVjg7CUvTk,conj,mm,sim_conj_mm,1,0.66
no_gap,RHpZbLVjg7CUvTk,sing,m,sim_sing_m,1,1.211
no_gap,RHpZbLVjg7CUvTk,sing,m,sim_sing_m,1,1.22
no_gap,RHpZbLVjg7CUvTk,sing,mm,sim_sing_mm,1,0.944
no_gap,RHpZbLVjg7CUvTk,sing,mm,sim_sing_mm,1,1.09
no_gap,RHpZbLVjg7CUvTk,sing,m,sim_sing_m,1,0.948
no_gap,RHpZbLVjg7CUvTk,sing,m,sim_sing_m,0,0.658
no_gap,RHpZbLVjg7CUvTk,sing,mm,sim_sing_mm,1,0.735
no_gap,RHpZbLVjg7CUvTk,sing,mm,sim_sing_mm,1,1.176
no_gap,RHpZbLVjg7CUvTk,sing,m,sim_sing_m,1,5.431
no_gap,RHpZbLVjg7CUvTk,sing,m,sim_sing_m,1,1.262
no_gap,RHpZbLVjg7CUvTk,sing,mm,sim_sing_mm,1,0.699
no_gap,RHpZbLVjg7CUvTk,sing,mm,sim_sing_mm,1,9.919
no_gap,RHpZbLVjg7CUvTk,sing,m,sim_sing_m,1,0.796
no_gap,RHpZbLVjg7CUvTk,sing,m,sim_sing_m,0,0.787
no_gap,RHpZbLVjg7CUvTk,sing,mm,sim_sing_mm,1,1.155
no_gap,RHpZbLVjg7CUvTk,sing,mm,sim_sing_mm,0,0.742
no_gap,Rhzkst2wvP8JIH4,conj,m,sim_conj_m,1,0.926
no_gap,Rhzkst2wvP8JIH4,conj,m,sim_conj_m,1,0.793
no_gap,Rhzkst2wvP8JIH4,conj,mm,sim_conj_mm,1,0.579
no_gap,Rhzkst2wvP8JIH4,conj,mm,sim_conj_mm,1,1.017
no_gap,Rhzkst2wvP8JIH4,conj,m,sim_conj_m,1,0.736
no_gap,Rhzkst2wvP8JIH4,conj,m,sim_conj_m,1,0.435
no_gap,Rhzkst2wvP8JIH4,conj,mm,sim_conj_mm,1,0.508
no_gap,Rhzkst2wvP8JIH4,conj,mm,sim_conj_mm,1,0.917
no_gap,Rhzkst2wvP8JIH4,conj,m,sim_conj_m,1,1.051
no_gap,Rhzkst2wvP8JIH4,conj,m,sim_conj_m,1,0.764
no_gap,Rhzkst2wvP8JIH4,conj,mm,sim_conj_mm,1,0.755
no_gap,Rhzkst2wvP8JIH4,conj,mm,sim_conj_mm,1,0.898
no_gap,Rhzkst2wvP8JIH4,conj,m,sim_conj_m,1,0.555
no_gap,Rhzkst2wvP8JIH4,conj,m,sim_conj_m,1,0.75
no_gap,Rhzkst2wvP8JIH4,conj,mm,sim_conj_mm,1,0.814
no_gap,Rhzkst2wvP8JIH4,conj,mm,sim_conj_mm,1,0.503
no_gap,Rhzkst2wvP8JIH4,sing,m,sim_sing_m,1,0.87
no_gap,Rhzkst2wvP8JIH4,sing,m,sim_sing_m,1,0.617
no_gap,Rhzkst2wvP8JIH4,sing,mm,sim_sing_mm,1,0.523
no_gap,Rhzkst2wvP8JIH4,sing,mm,sim_sing_mm,1,0.635
no_gap,Rhzkst2wvP8JIH4,sing,m,sim_sing_m,0,0.745
no_gap,Rhzkst2wvP8JIH4,sing,m,sim_sing_m,1,0.569
no_gap,Rhzkst2wvP8JIH4,sing,mm,sim_sing_mm,1,0.821
no_gap,Rhzkst2wvP8JIH4,sing,mm,sim_sing_mm,1,0.856
no_gap,Rhzkst2wvP8JIH4,sing,m,sim_sing_m,0,0.45
no_gap,Rhzkst2wvP8JIH4,sing,m,sim_sing_m,1,0.58
no_gap,Rhzkst2wvP8JIH4,sing,mm,sim_sing_mm,1,0.652
no_gap,Rhzkst2wvP8JIH4,sing,mm,sim_sing_mm,1,0.591
no_gap,Rhzkst2wvP8JIH4,sing,m,sim_sing_m,1,0.425
no_gap,Rhzkst2wvP8JIH4,sing,m,sim_sing_m,1,0.618
no_gap,Rhzkst2wvP8JIH4,sing,mm,sim_sing_mm,1,0.533
no_gap,Rhzkst2wvP8JIH4,sing,mm,sim_sing_mm,1,0.565
no_gap,RIfTVw1P9JXGPqL,conj,m,sim_conj_m,1,0.465
no_gap,RIfTVw1P9JXGPqL,conj,m,sim_conj_m,1,0.495
no_gap,RIfTVw1P9JXGPqL,conj,mm,sim_conj_mm,1,0.521
no_gap,RIfTVw1P9JXGPqL,conj,mm,sim_conj_mm,1,0.978
no_gap,RIfTVw1P9JXGPqL,conj,m,sim_conj_m,1,0.542
no_gap,RIfTVw1P9JXGPqL,conj,m,sim_conj_m,1,0.599
no_gap,RIfTVw1P9JXGPqL,conj,mm,sim_conj_mm,1,0.698
no_gap,RIfTVw1P9JXGPqL,conj,mm,sim_conj_mm,1,0.64
no_gap,RIfTVw1P9JXGPqL,conj,m,sim_conj_m,1,0.681
no_gap,RIfTVw1P9JXGPqL,conj,m,sim_conj_m,1,0.495
no_gap,RIfTVw1P9JXGPqL,conj,mm,sim_conj_mm,1,0.866
no_gap,RIfTVw1P9JXGPqL,conj,mm,sim_conj_mm,1,1.511
no_gap,RIfTVw1P9JXGPqL,conj,m,sim_conj_m,1,0.85
no_gap,RIfTVw1P9JXGPqL,conj,m,sim_conj_m,1,0.624
