task,PPnr,conjunction_single,match_mismatch,trial,acc_conj,RT_conj,acc_sing,RT_sing
gap,R_pngU1YVfrXpM6m5,conj,mm,sim_conj_gs_mm_2,1,0.395,1,1.232
gap,R_pngU1YVfrXpM6m5,conj,mm,sim_conj_rd_mm_1,1,0.556,1,0.51
gap,R_pngU1YVfrXpM6m5,conj,mm,sim_conj_rd_mm_2,1,0.756,1,0.489
gap,R_pngU1YVfrXpM6m5,conj,mm,sim_conj_rs_mm_1,1,0.403,1,0.432
gap,R_pngU1YVfrXpM6m5,conj,mm,sim_conj_rs_mm_2,1,0.479,1,0.572
gap,R_PSSk558zgwsdfq1,conj,m,sim_conj_gd_m_1,1,1.6,1,0.473
gap,R_PSSk558zgwsdfq1,conj,m,sim_conj_gd_m_2,1,1.508,1,1.089
gap,R_PSSk558zgwsdfq1,conj,m,sim_conj_gs_m_1,1,0.573,1,0.633
gap,R_PSSk558zgwsdfq1,conj,m,sim_conj_gs_m_2,0,0.631,1,0.589
gap,R_PSSk558zgwsdfq1,conj,m,sim_conj_rd_m_1,1,1.464,1,0.621
gap,R_PSSk558zgwsdfq1,conj,m,sim_conj_rd_m_2,1,2.409,1,1.023
gap,R_PSSk558zgwsdfq1,conj,m,sim_conj_rs_m_1,0,0.639,1,0.525
gap,R_PSSk558zgwsdfq1,conj,m,sim_conj_rs_m_2,1,0.576,1,2.039
gap,R_PSSk558zgwsdfq1,conj,mm,sim_conj_gd_mm_1,1,0.666,1,0.785
gap,R_PSSk558zgwsdfq1,conj,mm,sim_conj_gd_mm_2,1,1.875,1,1.163
gap,R_PSSk558zgwsdfq1,conj,mm,sim_conj_gs_mm_1,1,0.752,1,1.146
gap,R_PSSk558zgwsdfq1,conj,mm,sim_conj_gs_mm_2,0,0.599,0,1.824
gap,R_PSSk558zgwsdfq1,conj,mm,sim_conj_rd_mm_1,1,1.069,1,0.671
gap,R_PSSk558zgwsdfq1,conj,mm,sim_conj_rd_mm_2,1,1.55,1,1.482
gap,R_PSSk558zgwsdfq1,conj,mm,sim_conj_rs_mm_1,1,0.734,1,0.633
gap,R_PSSk558zgwsdfq1,conj,mm,sim_conj_rs_mm_2,1,1.587,1,1.366
gap,R_pT8XhCOwudJrdq9,conj,m,sim_conj_gd_m_1,1,0.582,1,0.941
gap,R_pT8XhCOwudJrdq9,conj,m,sim_conj_gd_m_2,1,0.907,1,0.621
gap,R_pT8XhCOwudJrdq9,conj,m,sim_conj_gs_m_1,1,0.577,1,0.467
gap,R_pT8XhCOwudJrdq9,conj,m,sim_conj_gs_m_2,1,0.575,1,0.427
gap,R_pT8XhCOwudJrdq9,conj,m,sim_conj_rd_m_1,0,0.513,1,0.466
gap,R_pT8XhCOwudJrdq9,conj,m,sim_conj_rd_m_2,1,0.583,1,0.408
gap,R_pT8XhCOwudJrdq9,conj,m,sim_conj_rs_m_1,1,0.993,1,0.508
gap,R_pT8XhCOwudJrdq9,conj,m,sim_conj_rs_m_2,1,0.975,1,0.932
gap,R_pT8XhCOwudJrdq9,conj,mm,sim_conj_gd_mm_1,1,1.086,1,0.577
gap,R_pT8XhCOwudJrdq9,conj,mm,sim_conj_gd_mm_2,1,0.57,1,1.127
gap,R_pT8XhCOwudJrdq9,conj,mm,sim_conj_gs_mm_1,1,0.592,1,1.301
gap,R_pT8XhCOwudJrdq9,conj,mm,sim_conj_gs_mm_2,1,0.869,1,0.592
gap,R_pT8XhCOwudJrdq9,conj,mm,sim_conj_rd_mm_1,0,0.512,1,0.532
gap,R_pT8XhCOwudJrdq9,conj,mm,sim_conj_rd_mm_2,1,0.677,1,0.918
gap,R_pT8XhCOwudJrdq9,conj,mm,sim_conj_rs_mm_1,1,0.649,1,2.098
gap,R_pT8XhCOwudJrdq9,conj,mm,sim_conj_rs_mm_2,1,1.467,1,0.474
no_gap,R_pufazghR2YH4Vqx,conj,m,sim_conj_gd_m_1,1,0.81,1,1.381
no_gap,R_pufazghR2YH4Vqx,conj,m,sim_conj_gd_m_2,1,1.314,1,1.202
no_gap,R_pufazghR2YH4Vqx,conj,m,sim_conj_gs_m_1,1,1.863,1,1.494
no_gap,R_pufazghR2YH4Vqx,conj,m,sim_conj_gs_m_2,1,1.008,1,1.544
no_gap,R_pufazghR2YH4Vqx,conj,m,sim_conj_rd_m_1,1,0.844,1,1.131
no_gap,R_pufazghR2YH4Vqx,conj,m,sim_conj_rd_m_2,1,0.955,1,1.171
no_gap,R_pufazghR2YH4Vqx,conj,m,sim_conj_rs_m_1,1,0.897,1,1.635
no_gap,R_pufazghR2YH4Vqx,conj,m,sim_conj_rs_m_2,1,1.174,1,0.804
no_gap,R_pufazghR2YH4Vqx,conj,mm,sim_conj_gd_mm_1,1,1.386,1,0.972
no_gap,R_pufazghR2YH4Vqx,conj,mm,sim_conj_gd_mm_2,0,0.762,1,0.564
no_gap,R_pufazghR2YH4Vqx,conj,mm,sim_conj_gs_mm_1,1,0.86,1,0.574
no_gap,R_pufazghR2YH4Vqx,conj,mm,sim_conj_gs_mm_2,1,0.931,1,1.516
no_gap,R_pufazghR2YH4Vqx,conj,mm,sim_conj_rd_mm_1,1,1.015,1,0.915
no_gap,R_pufazghR2YH4Vqx,conj,mm,sim_conj_rd_mm_2,0,0.977,1,1.177
no_gap,R_pufazghR2YH4Vqx,conj,mm,sim_conj_rs_mm_1,1,1.134,1,1.306
no_gap,R_pufazghR2YH4Vqx,conj,mm,sim_conj_rs_mm_2,1,1.328,0,3.112
gap,R_Pwhzf2X9FTJWwcp,conj,m,sim_conj_gd_m_1,1,0.414,1,0.811
gap,R_Pwhzf2X9FTJWwcp,conj,m,sim_conj_gd_m_2,1,0.474,1,1.259
gap,R_Pwhzf2X9FTJWwcp,conj,m,sim_conj_gs_m_1,1,0.412,0,0.727
gap,R_Pwhzf2X9FTJWwcp,conj,m,sim_conj_gs_m_2,1,0.467,1,0.463
gap,R_Pwhzf2X9FTJWwcp,conj,m,sim_conj_rd_m_1,0,0.758,1,0.671
gap,R_Pwhzf2X9FTJWwcp,conj,m,sim_conj_rd_m_2,1,0.517,1,0.502
gap,R_Pwhzf2X9FTJWwcp,conj,m,sim_conj_rs_m_1,1,0.451,1,0.65
gap,R_Pwhzf2X9FTJWwcp,conj,m,sim_conj_rs_m_2,1,0.494,1,0.383
gap,R_Pwhzf2X9FTJWwcp,conj,mm,sim_conj_gd_mm_1,1,0.548,1,0.562
gap,R_Pwhzf2X9FTJWwcp,conj,mm,sim_conj_gd_mm_2,1,0.564,1,0.579
gap,R_Pwhzf2X9FTJWwcp,conj,mm,sim_conj_gs_mm_1,1,0.66,1,0.521
gap,R_Pwhzf2X9FTJWwcp,conj,mm,sim_conj_gs_mm_2,1,0.547,1,0.524
gap,R_Pwhzf2X9FTJWwcp,conj,mm,sim_conj_rd_mm_1,1,0.532,1,1.057
gap,R_Pwhzf2X9FTJWwcp,conj,mm,sim_conj_rd_mm_2,1,0.701,1,0.481
gap,R_Pwhzf2X9FTJWwcp,conj,mm,sim_conj_rs_mm_1,1,0.73,1,0.638
gap,R_Pwhzf2X9FTJWwcp,conj,mm,sim_conj_rs_mm_2,1,0.485,0,0.836
no_gap,R_PYUFtJ6v69P19WF,conj,m,sim_conj_gd_m_1,1,0.381,1,0.488
no_gap,R_PYUFtJ6v69P19WF,conj,m,sim_conj_gd_m_2,1,1.04,1,0.873
no_gap,R_PYUFtJ6v69P19WF,conj,m,sim_conj_gs_m_1,1,0.789,1,0.816
no_gap,R_PYUFtJ6v69P19WF,conj,m,sim_conj_gs_m_2,1,0.793,1,0.771
no_gap,R_PYUFtJ6v69P19WF,conj,m,sim_conj_rd_m_1,1,0.707,1,1.354
no_gap,R_PYUFtJ6v69P19WF,conj,m,sim_conj_rd_m_2,1,0.961,1,0.963
no_gap,R_PYUFtJ6v69P19WF,conj,m,sim_conj_rs_m_1,1,0.487,1,0.778
no_gap,R_PYUFtJ6v69P19WF,conj,m,sim_conj_rs_m_2,1,0.923,1,0.77
no_gap,R_PYUFtJ6v69P19WF,conj,mm,sim_conj_gd_mm_1,1,0.764,0,0.765
no_gap,R_PYUFtJ6v69P19WF,conj,mm,sim_conj_gd_mm_2,1,1.461,1,0.755
no_gap,R_PYUFtJ6v69P19WF,conj,mm,sim_conj_gs_mm_1,1,0.889,1,0.421
no_gap,R_PYUFtJ6v69P19WF,conj,mm,sim_conj_gs_mm_2,1,0.735,1,0.741
no_gap,R_PYUFtJ6v69P19WF,conj,mm,sim_conj_rd_mm_1,1,0.855,1,1.055
no_gap,R_PYUFtJ6v69P19WF,conj,mm,sim_conj_rd_mm_2,1,0.553,1,0.995
no_gap,R_PYUFtJ6v69P19WF,conj,mm,sim_conj_rs_mm_1,1,0.67,1,0.81
no_gap,R_PYUFtJ6v69P19WF,conj,mm,sim_conj_rs_mm_2,1,0.708,1,0.397
no_gap,R_Q3QAyLhzVGkm1hL,conj,m,sim_conj_gd_m_1,1,1.375,1,1.07
no_gap,R_Q3QAyLhzVGkm1hL,conj,m,sim_conj_gd_m_2,1,0.544,1,18.159
no_gap,R_Q3QAyLhzVGkm1hL,conj,m,sim_conj_gs_m_1,1,1.231,1,0.444
no_gap,R_Q3QAyLhzVGkm1hL,conj,m,sim_conj_gs_m_2,1,1.348,0,7.323
no_gap,R_Q3QAyLhzVGkm1hL,conj,m,sim_conj_rd_m_1,1,1.024,1,0.941
no_gap,R_Q3QAyLhzVGkm1hL,conj,m,sim_conj_rd_m_2,1,1.927,1,1.605
no_gap,R_Q3QAyLhzVGkm1hL,conj,m,sim_conj_rs_m_1,0,0.522,1,1.127
no_gap,R_Q3QAyLhzVGkm1hL,conj,m,sim_conj_rs_m_2,1,1.435,1,0.886
no_gap,R_Q3QAyLhzVGkm1hL,conj,mm,sim_conj_gd_mm_1,1,0.765,1,0.643
no_gap,R_Q3QAyLhzVGkm1hL,conj,mm,sim_conj_gd_mm_2,1,1.132,1,0.985
no_gap,R_Q3QAyLhzVGkm1hL,conj,mm,sim_conj_gs_mm_1,1,0.597,1,1.001
no_gap,R_Q3QAyLhzVGkm1hL,conj,mm,sim_conj_gs_mm_2,1,10.086,1,1.601
no_gap,R_Q3QAyLhzVGkm1hL,conj,mm,sim_conj_rd_mm_1,1,1.127,1,0.818
no_gap,R_Q3QAyLhzVGkm1hL,conj,mm,sim_conj_rd_mm_2,1,11.441,1,1.027
no_gap,R_Q3QAyLhzVGkm1hL,conj,mm,sim_conj_rs_mm_1,1,5.845,1,0.805
no_gap,R_Q3QAyLhzVGkm1hL,conj,mm,sim_conj_rs_mm_2,1,5.197,1,32.208
gap,R_qL4FaXWkk1AqEmt,conj,m,sim_conj_gd_m_1,1,5.216,1,3.883
gap,R_qL4FaXWkk1AqEmt,conj,m,sim_conj_gd_m_2,0,2.637,1,2.008
gap,R_qL4FaXWkk1AqEmt,conj,m,sim_conj_gs_m_1,1,4.664,0,0.682
gap,R_qL4FaXWkk1AqEmt,conj,m,sim_conj_gs_m_2,1,3.86,1,1.16
gap,R_qL4FaXWkk1AqEmt,conj,m,sim_conj_rd_m_1,1,3.648,1,1.067
gap,R_qL4FaXWkk1AqEmt,conj,m,sim_conj_rd_m_2,0,3.179,1,2.268
gap,R_qL4FaXWkk1AqEmt,conj,m,sim_conj_rs_m_1,1,2.425,1,0.915
gap,R_qL4FaXWkk1AqEmt,conj,m,sim_conj_rs_m_2,1,4.074,1,0.75
gap,R_qL4FaXWkk1AqEmt,conj,mm,sim_conj_gd_mm_1,1,3.294,0,3.052
gap,R_qL4FaXWkk1AqEmt,conj,mm,sim_conj_gd_mm_2,1,1.614,1,3.43
gap,R_qL4FaXWkk1AqEmt,conj,mm,sim_conj_gs_mm_1,1,4.947,0,2.85
gap,R_qL4FaXWkk1AqEmt,conj,mm,sim_conj_gs_mm_2,1,2.009,1,3.075
gap,R_qL4FaXWkk1AqEmt,conj,mm,sim_conj_rd_mm_1,1,2.577,0,36.877
gap,R_qL4FaXWkk1AqEmt,conj,mm,sim_conj_rd_mm_2,1,4.481,0,3.921
gap,R_qL4FaXWkk1AqEmt,conj,mm,sim_conj_rs_mm_1,1,4.285,1,3.229
gap,R_qL4FaXWkk1AqEmt,conj,mm,sim_conj_rs_mm_2,1,2.425,1,3.054
gap,R_QoG98GIXlyTTQCB,conj,m,sim_conj_gd_m_1,1,0.778,0,0.43
gap,R_QoG98GIXlyTTQCB,conj,m,sim_conj_gd_m_2,1,1.218,1,0.726
gap,R_QoG98GIXlyTTQCB,conj,m,sim_conj_gs_m_1,1,0.446,0,0.619
gap,R_QoG98GIXlyTTQCB,conj,m,sim_conj_gs_m_2,1,0.699,1,0.641
gap,R_QoG98GIXlyTTQCB,conj,m,sim_conj_rd_m_1,1,0.663,1,0.608
gap,R_QoG98GIXlyTTQCB,conj,m,sim_conj_rd_m_2,1,0.812,1,0.55
gap,R_QoG98GIXlyTTQCB,conj,m,sim_conj_rs_m_1,1,1.002,1,0.669
gap,R_QoG98GIXlyTTQCB,conj,m,sim_conj_rs_m_2,0,0.471,1,0.615
gap,R_QoG98GIXlyTTQCB,conj,mm,sim_conj_gd_mm_1,1,0.587,1,1.151
gap,R_QoG98GIXlyTTQCB,conj,mm,sim_conj_gd_mm_2,1,0.665,1,0.559
gap,R_QoG98GIXlyTTQCB,conj,mm,sim_conj_gs_mm_1,1,0.686,1,0.776
gap,R_QoG98GIXlyTTQCB,conj,mm,sim_conj_gs_mm_2,1,1.26,1,0.982
gap,R_QoG98GIXlyTTQCB,conj,mm,sim_conj_rd_mm_1,1,0.683,1,0.51
gap,R_QoG98GIXlyTTQCB,conj,mm,sim_conj_rd_mm_2,1,0.698,1,0.903
gap,R_QoG98GIXlyTTQCB,conj,mm,sim_conj_rs_mm_1,1,0.915,1,0.593
gap,R_QoG98GIXlyTTQCB,conj,mm,sim_conj_rs_mm_2,1,0.637,1,0.658
no_gap,R_r25ZrJt80L0xZ5v,conj,m,sim_conj_gd_m_1,1,0.904,1,0.645
no_gap,R_r25ZrJt80L0xZ5v,conj,m,sim_conj_gd_m_2,1,0.947,1,0.663
no_gap,R_r25ZrJt80L0xZ5v,conj,m,sim_conj_gs_m_1,1,0.917,1,0.932
no_gap,R_r25ZrJt80L0xZ5v,conj,m,sim_conj_gs_m_2,1,1.328,1,0.805
no_gap,R_r25ZrJt80L0xZ5v,conj,m,sim_conj_rd_m_1,1,1.136,1,1.054
no_gap,R_r25ZrJt80L0xZ5v,conj,m,sim_conj_rd_m_2,1,0.798,1,1.177
no_gap,R_r25ZrJt80L0xZ5v,conj,m,sim_conj_rs_m_1,1,0.753,1,0.892
no_gap,R_r25ZrJt80L0xZ5v,conj,m,sim_conj_rs_m_2,1,1.017,1,0.906
no_gap,R_r25ZrJt80L0xZ5v,conj,mm,sim_conj_gd_mm_1,1,0.845,1,0.716
no_gap,R_r25ZrJt80L0xZ5v,conj,mm,sim_conj_gd_mm_2,1,1.648,1,1.421
no_gap,R_r25ZrJt80L0xZ5v,conj,mm,sim_conj_gs_mm_1,1,0.827,1,0.674
no_gap,R_r25ZrJt80L0xZ5v,conj,mm,sim_conj_gs_mm_2,1,0.818,1,1.995
no_gap,R_r25ZrJt80L0xZ5v,conj,mm,sim_conj_rd_mm_1,1,0.723,1,1.119
no_gap,R_r25ZrJt80L0xZ5v,conj,mm,sim_conj_rd_mm_2,1,0.69,1,1.148
no_gap,R_r25ZrJt80L0xZ5v,conj,mm,sim_conj_rs_mm_1,1,1.138,1,1.189
no_gap,R_r25ZrJt80L0xZ5v,conj,mm,sim_conj_rs_mm_2,1,1.054,0,2.446
gap,R_R838SwdXuvvg13j,conj,m,sim_conj_gd_m_1,1,0.616,1,0.496
gap,R_R838SwdXuvvg13j,conj,m,sim_conj_gd_m_2,1,1.514,1,0.855
gap,R_R838SwdXuvvg13j,conj,m,sim_conj_gs_m_1,1,0.519,1,0.481
gap,R_R838SwdXuvvg13j,conj,m,sim_conj_gs_m_2,1,0.786,1,0.558
gap,R_R838SwdXuvvg13j,conj,m,sim_conj_rd_m_1,1,0.653,1,0.562
gap,R_R838SwdXuvvg13j,conj,m,sim_conj_rd_m_2,1,0.556,1,0.535
gap,R_R838SwdXuvvg13j,conj,m,sim_conj_rs_m_1,1,0.486,1,1.109
gap,R_R838SwdXuvvg13j,conj,m,sim_conj_rs_m_2,1,0.663,1,0.542
gap,R_R838SwdXuvvg13j,conj,mm,sim_conj_gd_mm_1,1,0.611,1,0.843
gap,R_R838SwdXuvvg13j,conj,mm,sim_conj_gd_mm_2,1,2.19,1,1.575
gap,R_R838SwdXuvvg13j,conj,mm,sim_conj_gs_mm_1,1,0.793,1,0.497
gap,R_R838SwdXuvvg13j,conj,mm,sim_conj_gs_mm_2,1,0.695,1,1.798
gap,R_R838SwdXuvvg13j,conj,mm,sim_conj_rd_mm_1,1,2.682,1,1.086
gap,R_R838SwdXuvvg13j,conj,mm,sim_conj_rd_mm_2,1,0.509,1,0.774
gap,R_R838SwdXuvvg13j,conj,mm,sim_conj_rs_mm_1,1,0.805,1,0.809
gap,R_R838SwdXuvvg13j,conj,mm,sim_conj_rs_mm_2,1,0.553,1,0.849
gap,R_rcHQpWAv7AbsluV,conj,m,sim_conj_gd_m_1,0,0.522,1,0.869
gap,R_rcHQpWAv7AbsluV,conj,m,sim_conj_gd_m_2,1,0.684,1,1.349
gap,R_rcHQpWAv7AbsluV,conj,m,sim_conj_gs_m_1,0,0.514,1,0.573
gap,R_rcHQpWAv7AbsluV,conj,m,sim_conj_gs_m_2,1,0.437,1,0.611
gap,R_rcHQpWAv7AbsluV,conj,m,sim_conj_rd_m_1,1,0.819,1,0.431
gap,R_rcHQpWAv7AbsluV,conj,m,sim_conj_rd_m_2,1,0.888,1,1.193
gap,R_rcHQpWAv7AbsluV,conj,m,sim_conj_rs_m_1,1,0.443,1,0.596
gap,R_rcHQpWAv7AbsluV,conj,m,sim_conj_rs_m_2,1,0.446,1,0.529
gap,R_rcHQpWAv7AbsluV,conj,mm,sim_conj_gd_mm_1,1,0.904,1,1.568
gap,R_rcHQpWAv7AbsluV,conj,mm,sim_conj_gd_mm_2,1,0.652,1,0.61
gap,R_rcHQpWAv7AbsluV,conj,mm,sim_conj_gs_mm_1,1,0.775,1,1.274
gap,R_rcHQpWAv7AbsluV,conj,mm,sim_conj_gs_mm_2,1,0.588,1,0.715
gap,R_rcHQpWAv7AbsluV,conj,mm,sim_conj_rd_mm_1,1,1.989,1,0.501
gap,R_rcHQpWAv7AbsluV,conj,mm,sim_conj_rd_mm_2,1,0.694,1,0.636
gap,R_rcHQpWAv7AbsluV,conj,mm,sim_conj_rs_mm_1,1,0.632,1,0.58
gap,R_rcHQpWAv7AbsluV,conj,mm,sim_conj_rs_mm_2,1,0.818,1,0.779
gap,R_rkiqrtdH01X2Uz7,conj,m,sim_conj_gd_m_1,0,1.578,1,1.287
gap,R_rkiqrtdH01X2Uz7,conj,m,sim_conj_gd_m_2,1,1.181,1,0.649
gap,R_rkiqrtdH01X2Uz7,conj,m,sim_conj_gs_m_1,1,0.556,1,0.709
gap,R_rkiqrtdH01X2Uz7,conj,m,sim_conj_gs_m_2,0,0.705,1,1.101
gap,R_rkiqrtdH01X2Uz7,conj,m,sim_conj_rd_m_1,1,1.119,1,0.5
gap,R_rkiqrtdH01X2Uz7,conj,m,sim_conj_rd_m_2,1,1.029,1,1.184
gap,R_rkiqrtdH01X2Uz7,conj,m,sim_conj_rs_m_1,1,0.574,1,0.503
gap,R_rkiqrtdH01X2Uz7,conj,m,sim_conj_rs_m_2,1,0.532,1,0.648
gap,R_rkiqrtdH01X2Uz7,conj,mm,sim_conj_gd_mm_1,0,0.748,1,0.605
gap,R_rkiqrtdH01X2Uz7,conj,mm,sim_conj_gd_mm_2,1,1.23,1,0.8
gap,R_rkiqrtdH01X2Uz7,conj,mm,sim_conj_gs_mm_1,1,1.295,1,0.744
gap,R_rkiqrtdH01X2Uz7,conj,mm,sim_conj_gs_mm_2,1,1.019,1,0.84
gap,R_rkiqrtdH01X2Uz7,conj,mm,sim_conj_rd_mm_1,1,1.92,1,0.736
gap,R_rkiqrtdH01X2Uz7,conj,mm,sim_conj_rd_mm_2,1,0.906,1,1.269
gap,R_rkiqrtdH01X2Uz7,conj,mm,sim_conj_rs_mm_1,1,1.606,1,1.071
gap,R_rkiqrtdH01X2Uz7,conj,mm,sim_conj_rs_mm_2,1,0.722,1,0.835
gap,R_rpa23bPTMqxRuy5,conj,m,sim_conj_gd_m_1,1,0.741,1,1.956
gap,R_rpa23bPTMqxRuy5,conj,m,sim_conj_gd_m_2,1,1.146,1,1.195
gap,R_rpa23bPTMqxRuy5,conj,m,sim_conj_gs_m_1,0,1.518,1,0.948
gap,R_rpa23bPTMqxRuy5,conj,m,sim_conj_gs_m_2,1,1.337,1,1
gap,R_rpa23bPTMqxRuy5,conj,m,sim_conj_rd_m_1,1,1.234,1,1.515
gap,R_rpa23bPTMqxRuy5,conj,m,sim_conj_rd_m_2,1,2.84,1,1.37
gap,R_rpa23bPTMqxRuy5,conj,m,sim_conj_rs_m_1,1,1.903,0,2.167
gap,R_rpa23bPTMqxRuy5,conj,m,sim_conj_rs_m_2,1,0.618,1,4.347
gap,R_rpa23bPTMqxRuy5,conj,mm,sim_conj_gd_mm_1,1,0.927,1,1.234
gap,R_rpa23bPTMqxRuy5,conj,mm,sim_conj_gd_mm_2,1,0.879,1,1.11
gap,R_rpa23bPTMqxRuy5,conj,mm,sim_conj_gs_mm_1,1,0.808,1,0.964
gap,R_rpa23bPTMqxRuy5,conj,mm,sim_conj_gs_mm_2,1,0.878,1,1.232
gap,R_rpa23bPTMqxRuy5,conj,mm,sim_conj_rd_mm_1,1,0.691,0,1.773
gap,R_rpa23bPTMqxRuy5,conj,mm,sim_conj_rd_mm_2,1,0.994,1,1.976
gap,R_rpa23bPTMqxRuy5,conj,mm,sim_conj_rs_mm_1,1,0.796,1,1.32
gap,R_rpa23bPTMqxRuy5,conj,mm,sim_conj_rs_mm_2,1,1.053,1,1.147
gap,R_RPRRh5b9RJjsLWF,conj,m,sim_conj_gd_m_1,1,1.917,0,8.341
gap,R_RPRRh5b9RJjsLWF,conj,m,sim_conj_gd_m_2,1,2.475,1,3.156
gap,R_RPRRh5b9RJjsLWF,conj,m,sim_conj_gs_m_1,1,1.796,1,3.015
gap,R_RPRRh5b9RJjsLWF,conj,m,sim_conj_gs_m_2,0,2.853,1,1.894
gap,R_RPRRh5b9RJjsLWF,conj,m,sim_conj_rd_m_1,1,2.965,1,3.084
gap,R_RPRRh5b9RJjsLWF,conj,m,sim_conj_rd_m_2,1,3.421,1,2.761
gap,R_RPRRh5b9RJjsLWF,conj,m,sim_conj_rs_m_1,1,1.902,1,3.085
gap,R_RPRRh5b9RJjsLWF,conj,m,sim_conj_rs_m_2,1,3.595,1,2.451
gap,R_RPRRh5b9RJjsLWF,conj,mm,sim_conj_gd_mm_1,1,1.994,1,3.033
gap,R_RPRRh5b9RJjsLWF,conj,mm,sim_conj_gd_mm_2,1,4.391,1,3.93
gap,R_RPRRh5b9RJjsLWF,conj,mm,sim_conj_gs_mm_1,1,2.432,1,2.894
gap,R_RPRRh5b9RJjsLWF,conj,mm,sim_conj_gs_mm_2,1,2.119,1,4.801
gap,R_RPRRh5b9RJjsLWF,conj,mm,sim_conj_rd_mm_1,1,2.208,1,2.272
gap,R_RPRRh5b9RJjsLWF,conj,mm,sim_conj_rd_mm_2,1,2.611,1,3.374
gap,R_RPRRh5b9RJjsLWF,conj,mm,sim_conj_rs_mm_1,1,2.737,1,2.234
gap,R_RPRRh5b9RJjsLWF,conj,mm,sim_conj_rs_mm_2,1,2.293,1,3.357
gap,R_RxCmnVP4h0M2Iet,conj,m,sim_conj_gd_m_1,1,0.979,1,1.038
gap,R_RxCmnVP4h0M2Iet,conj,m,sim_conj_gd_m_2,1,0.744,1,0.997
gap,R_RxCmnVP4h0M2Iet,conj,m,sim_conj_gs_m_1,1,5.983,1,0.652
gap,R_RxCmnVP4h0M2Iet,conj,m,sim_conj_gs_m_2,1,0.968,1,1.105
gap,R_RxCmnVP4h0M2Iet,conj,m,sim_conj_rd_m_1,1,0.97,1,3.878
gap,R_RxCmnVP4h0M2Iet,conj,m,sim_conj_rd_m_2,1,1.317,1,0.955
gap,R_RxCmnVP4h0M2Iet,conj,m,sim_conj_rs_m_1,1,0.821,1,1.119
gap,R_RxCmnVP4h0M2Iet,conj,m,sim_conj_rs_m_2,1,8.252,1,0.727
gap,R_RxCmnVP4h0M2Iet,conj,mm,sim_conj_gd_mm_1,0,1.32,1,0.973
gap,R_RxCmnVP4h0M2Iet,conj,mm,sim_conj_gd_mm_2,0,8.155,1,0.65
gap,R_RxCmnVP4h0M2Iet,conj,mm,sim_conj_gs_mm_1,0,10.586,1,1.502
gap,R_RxCmnVP4h0M2Iet,conj,mm,sim_conj_gs_mm_2,0,1.476,1,0.893
gap,R_RxCmnVP4h0M2Iet,conj,mm,sim_conj_rd_mm_1,0,1.941,0,7.041
gap,R_RxCmnVP4h0M2Iet,conj,mm,sim_conj_rd_mm_2,1,0.964,1,1.494
gap,R_RxCmnVP4h0M2Iet,conj,mm,sim_conj_rs_mm_1,0,9.368,1,0.799
gap,R_RxCmnVP4h0M2Iet,conj,mm,sim_conj_rs_mm_2,1,3.509,1,1.033
gap,R_SUAv0Djpf96vXsB,conj,m,sim_conj_gd_m_1,1,1.201,1,1.202
gap,R_SUAv0Djpf96vXsB,conj,m,sim_conj_gd_m_2,1,1.807,1,6.99
gap,R_SUAv0Djpf96vXsB,conj,m,sim_conj_gs_m_1,1,0.658,1,0.919
gap,R_SUAv0Djpf96vXsB,conj,m,sim_conj_gs_m_2,1,0.635,1,0.899
gap,R_SUAv0Djpf96vXsB,conj,m,sim_conj_rd_m_1,1,1.583,1,0.733
gap,R_SUAv0Djpf96vXsB,conj,m,sim_conj_rd_m_2,1,0.618,1,1.178
gap,R_SUAv0Djpf96vXsB,conj,m,sim_conj_rs_m_1,1,1.143,1,1.072
gap,R_SUAv0Djpf96vXsB,conj,m,sim_conj_rs_m_2,1,0.851,1,0.935
gap,R_SUAv0Djpf96vXsB,conj,mm,sim_conj_gd_mm_1,1,0.623,0,1.478
gap,R_SUAv0Djpf96vXsB,conj,mm,sim_conj_gd_mm_2,1,1.108,1,1.065
gap,R_SUAv0Djpf96vXsB,conj,mm,sim_conj_gs_mm_1,1,1.447,1,1.068
gap,R_SUAv0Djpf96vXsB,conj,mm,sim_conj_gs_mm_2,1,0.548,1,0.658
gap,R_SUAv0Djpf96vXsB,conj,mm,sim_conj_rd_mm_1,1,0.861,0,0.77
gap,R_SUAv0Djpf96vXsB,conj,mm,sim_conj_rd_mm_2,1,0.729,1,1.393
gap,R_SUAv0Djpf96vXsB,conj,mm,sim_conj_rs_mm_1,1,0.519,1,1.222
gap,R_SUAv0Djpf96vXsB,conj,mm,sim_conj_rs_mm_2,0,0.659,1,1.557
gap,R_szedVFAI7mc8uqt,conj,m,sim_conj_gd_m_1,1,0.665,1,0.715
gap,R_szedVFAI7mc8uqt,conj,m,sim_conj_gd_m_2,1,1.078,1,0.464
gap,R_szedVFAI7mc8uqt,conj,m,sim_conj_gs_m_1,1,0.73,1,0.464
gap,R_szedVFAI7mc8uqt,conj,m,sim_conj_gs_m_2,1,0.449,1,0.455
gap,R_szedVFAI7mc8uqt,conj,m,sim_conj_rd_m_1,1,0.6,1,0.481
gap,R_szedVFAI7mc8uqt,conj,m,sim_conj_rd_m_2,1,0.617,1,0.747
gap,R_szedVFAI7mc8uqt,conj,m,sim_conj_rs_m_1,1,0.544,1,0.45
gap,R_szedVFAI7mc8uqt,conj,m,sim_conj_rs_m_2,1,0.476,1,0.865
